stateHash,stateValue 
<SimWorld.SAP object at 0x000001DCC53DE8C8>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCC8DB3B48>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCC8DBF4C8>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCC8DBBB08>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCC8DCB188>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCC8DCB908>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCC8DCFA88>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCC8DD27C8>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCC8DD2848>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCC8DD9F88>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCC8DDEF08>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCC8DCCC48>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCC8DEA988>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCC8DF16C8>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCC8DF7408>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCC8DF7F48>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCC8DFCE48>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCC8DF9B88>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCC8E088C8>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCC8E11808>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCC8E17548>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCC8E17F88>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCC8E1BD88>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCC8E1FAC8>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCC8E27808>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCC8E2F448>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCC8E35288>,-7.144929
<SimWorld.SAP object at 0x000001DCC8E35E88>,-8.019
<SimWorld.SAP object at 0x000001DCC8E31BC8>,-9.0
<SimWorld.SAP object at 0x000001DCC8D9DE88>,-0.31673490509635494
<SimWorld.SAP object at 0x000001DCC8D9DB08>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCC8E4DB08>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCC8E566C8>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCC8E5C488>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCC8E4F1C8>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCC8E4FF08>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCC8E63E48>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCC8E68988>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCC8E68A08>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCC8E7B3C8>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCC8E7BFC8>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCC8E7AE08>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCC8E7FB48>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCC8E85888>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCC8E935C8>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCC8E9A308>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCC8E9AF48>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCC8E9CD48>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCC8EA1C88>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCC8EAB9C8>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCC8EB1708>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCC8EB8248>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCC8EB8F48>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCC8EA6C88>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCC8EC29C8>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCC8EC9708>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCC8ED0448>,-7.144929
<SimWorld.SAP object at 0x000001DCC8ED0F88>,-8.019
<SimWorld.SAP object at 0x000001DCC8EBDD88>,-9.0
<SimWorld.SAP object at 0x000001DCC8E3FC48>,-0.2822108004408523
<SimWorld.SAP object at 0x000001DCC8E3F808>,-0.31673490509635494
<SimWorld.SAP object at 0x000001DCC8EE78C8>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCC8EEA888>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCC8EF9648>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCC8EFE608>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCC8EFEEC8>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCC8F01D88>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCC8F07B48>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCC8F07BC8>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCC8F17588>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCC8F1C248>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCC8F1CFC8>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCC8F10D08>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCC8F1FA48>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCC8F2F788>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCC8F354C8>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCC8F35EC8>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCC8F39F08>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCC8F29C48>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCC8F45B88>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCC8F4D8C8>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCC8F53608>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCC8F53F48>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCC8F54F88>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCC8F58D88>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCC8F64AC8>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCC8F6D608>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCC8F722C8>,-7.144929
<SimWorld.SAP object at 0x000001DCC8F72F88>,-8.019
<SimWorld.SAP object at 0x000001DCC8F74C88>,-9.0
<SimWorld.SAP object at 0x000001DCC8EDA148>,-0.31673490509635494
<SimWorld.SAP object at 0x000001DCC8ED69C8>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCC8F89BC8>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCC8F92788>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCC8F9A548>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCC8F9F308>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCC8F9FFC8>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCC8F8DD08>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCC8FA49C8>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCC8FA4AC8>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCC8FB8488>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCC8FB8E88>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCC8FBDEC8>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCC8FB9C08>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCC8FC1948>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCC8FCF688>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCC8FD63C8>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCC8FD6FC8>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCC8FD9E08>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCC8FE0B48>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCC8FDEA88>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCC8FEE7C8>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCC8FF5308>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCC8FF5F48>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCC8FECD48>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCC8FFFA08>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCC90057C8>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCC900B508>,-7.144929
<SimWorld.SAP object at 0x000001DCC9013048>,-8.019
<SimWorld.SAP object at 0x000001DCC9013E48>,-9.0
<SimWorld.SAP object at 0x000001DCC8F87488>,-0.31673490509635494
<SimWorld.SAP object at 0x000001DCC8F79F48>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCC9025D88>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCC9026948>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCC9036708>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCC903B4C8>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCC903BEC8>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCC903AEC8>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCC9040C08>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCC9040C88>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCC9053648>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCC9059388>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCC9059F88>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCC9058DC8>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCC9061B08>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCC906B848>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCC9072588>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCC9078248>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCC9078FC8>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCC9065D08>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCC9083A48>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCC9089988>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCC908F6C8>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCC908FEC8>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCC9097F08>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCC909CE48>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCC90A2B88>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCC90A86C8>,-7.144929
<SimWorld.SAP object at 0x000001DCC90AF308>,-8.019
<SimWorld.SAP object at 0x000001DCC90AFF48>,-9.0
<SimWorld.SAP object at 0x000001DCC9014EC8>,-0.2822108004408523
<SimWorld.SAP object at 0x000001DCC9018188>,-0.31673490509635494
<SimWorld.SAP object at 0x000001DCC90C1B48>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCC90C9B08>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCC90CF8C8>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCC90D7888>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCC90DD588>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCC90DDF88>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCC90C6DC8>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCC90C6E48>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCC90EC788>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCC90F5548>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCC90FB288>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCC90FBF88>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCC90FCCC8>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCC9105A08>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCC910B748>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCC9112488>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCC9112E88>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCC9118E48>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCC911DC08>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCC9121B48>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCC912B888>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCC91313C8>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCC9131FC8>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCC9134E08>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCC9138B48>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCC9142888>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCC914A4C8>,-7.144929
<SimWorld.SAP object at 0x000001DCC914F188>,-8.019
<SimWorld.SAP object at 0x000001DCC914FF08>,-9.0
<SimWorld.SAP object at 0x000001DCC90B63C8>,-0.31673490509635494
<SimWorld.SAP object at 0x000001DCC90ADC48>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCC9163E48>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCC916DA08>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCC91717C8>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCC9178588>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCC917F288>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCC917FF88>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCC917DCC8>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCC917DD48>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCC9190708>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCC9196448>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCC9196F88>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCC919AE88>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCC919FBC8>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCC91A7908>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCC91AF648>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCC91B4388>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCC91B4F88>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCC91B1DC8>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCC91BBD08>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCC91C6A48>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCC91CC588>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCC91D22C8>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCC91D2FC8>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCC91D7D08>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCC91DDA48>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCC91E5788>,-7.144929
<SimWorld.SAP object at 0x000001DCC91EC4C8>,-8.019
<SimWorld.SAP object at 0x000001DCC91ECEC8>,-9.0
<SimWorld.SAP object at 0x000001DCC913EB48>,-0.31673490509635494
<SimWorld.SAP object at 0x000001DCC915B248>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCC91FDC08>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCC9206E48>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCC9209988>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCC9214748>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCC921A648>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCC921AF88>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCC921CE88>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCC921CF08>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCC922B8C8>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCC9231608>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCC9237348>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCC9237F88>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCC923DD88>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCC9243AC8>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCC924A808>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCC924F548>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCC9256288>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCC9256F88>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCC925CEC8>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCC9261C08>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCC9267748>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCC926E688>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCC926EE88>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCC9274EC8>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCC927AC08>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCC927F948>,-7.144929
<SimWorld.SAP object at 0x000001DCC9287688>,-8.019
<SimWorld.SAP object at 0x000001DCC928D2C8>,-9.0
<SimWorld.SAP object at 0x000001DCC91F2D08>,-0.2822108004408523
<SimWorld.SAP object at 0x000001DCC91F0408>,-0.31673490509635494
<SimWorld.SAP object at 0x000001DCC929ADC8>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCC92A2D88>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCC92A3B48>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCC92AE888>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCC92B3608>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCC92BB348>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCC92BBF88>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCC92BAD08>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCC92C0A88>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCC92CC7C8>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCC92D1508>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCC92D8248>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCC92D8F48>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCC92DBC88>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCC92E3948>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCC92EA708>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCC92F1448>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCC92F1F88>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCC92EEE88>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCC92FDB48>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCC9303908>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCC930A648>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCC930F388>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCC930FF88>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCC92FEDC8>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCC9315B08>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCC9321748>,-7.144929
<SimWorld.SAP object at 0x000001DCC9328588>,-8.019
<SimWorld.SAP object at 0x000001DCC932E148>,-9.0
<SimWorld.SAP object at 0x000001DCC9292348>,-0.31673490509635494
<SimWorld.SAP object at 0x000001DCC928DEC8>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCC933BCC8>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCC9345F08>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCC9343C48>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCC9351808>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCC9357508>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCC935D248>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCC935DF48>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCC9359C08>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCC9364908>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCC936F6C8>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCC9374388>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCC9374F48>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCC936DE48>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCC937BB88>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCC93868C8>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCC938C608>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCC9392348>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCC9392F88>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCC9380F88>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCC9399AC8>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCC939CA08>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCC93AA548>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCC93B1488>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCC93B1F88>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCC93AFCC8>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCC93B4A08>,-7.144929
<SimWorld.SAP object at 0x000001DCC93C4648>,-8.019
<SimWorld.SAP object at 0x000001DCC93CA388>,-9.0
<SimWorld.SAP object at 0x000001DCC9334548>,-0.31673490509635494
<SimWorld.SAP object at 0x000001DCC932EDC8>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCC93D7E88>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCC93DFE48>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCC93DBC08>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCC93EB9C8>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCC93F06C8>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCC93F7408>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCC93F7F48>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCC93FDDC8>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCC93F9B48>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCC9409888>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCC940F5C8>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCC9416308>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCC9416F48>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCC941AD48>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCC941FA88>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCC9427748>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCC942E508>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCC9434248>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCC9434F48>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCC9436C88>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCC943EBC8>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCC9446908>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCC944D448>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCC944DF88>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCC9449D88>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCC9458AC8>,-7.144929
<SimWorld.SAP object at 0x000001DCC945D908>,-8.019
<SimWorld.SAP object at 0x000001DCC9464548>,-9.0
<SimWorld.SAP object at 0x000001DCC93CC708>,-0.25144982319279935
<SimWorld.SAP object at 0x000001DCC93CAF88>,-0.2822108004408523
<SimWorld.SAP object at 0x000001DCC9472F88>,-0.31673490509635494
<SimWorld.SAP object at 0x000001DCC947BF88>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCC9480D48>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCC947EB88>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCC9483888>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCC94935C8>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCC949A308>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCC949AF88>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCC949CD08>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCC94A0A48>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCC94AB788>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCC94B14C8>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCC94B1EC8>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCC94B7F08>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCC94B3C48>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCC94C1988>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCC94C96C8>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCC94CE408>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCC94CEF48>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCC94D5E48>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCC94D6B88>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCC94DAAC8>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCC94E7808>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCC94EF348>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCC94EFF88>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCC94EDD88>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCC94F2AC8>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCC94F6808>,-7.144929
<SimWorld.SAP object at 0x000001DCC9505448>,-8.019
<SimWorld.SAP object at 0x000001DCC950E108>,-9.0
<SimWorld.SAP object at 0x000001DCC946A5C8>,-0.2822108004408523
<SimWorld.SAP object at 0x000001DCC946A848>,-0.31673490509635494
<SimWorld.SAP object at 0x000001DCC951AC88>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCC9522EC8>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCC9528A08>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCC952F7C8>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCC9534448>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCC9534EC8>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCC953AF08>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCC953AF88>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCC953F948>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCC954D688>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCC95523C8>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCC9552FC8>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCC9558D88>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCC955CB48>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCC9563888>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCC95695C8>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCC9571308>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCC9571F48>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCC9574D48>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCC957AC88>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCC95819C8>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCC9588508>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCC958F248>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCC958FF48>,-5.05395103108906
